MARKET_DAY,NODE,TYPE,VALUE,HE1,HE2,HE3,HE4,HE5,HE6,HE7,HE8,HE9,HE10,HE11,HE12,HE13,HE14,HE15,HE16,HE17,HE18,HE19,HE20,HE21,HE22,HE23,HE24,source_zip
7/2/2024,NSP.PRISL1,Gennode,LMP,12.99,9.53,7.73,7.13,11.44,15.15,16.41,16.24,16.52,17.91,19.56,21.06,22.17,23.66,23.92,27.77,29.65,33.69,35.17,37.04,36.28,30.93,24.57,22.05,2024-Jul-Sep_DA_LMPs.zip
7/3/2024,NSP.PRISL1,Gennode,LMP,15.82,13.62,11.86,11.79,12.78,14.92,16.09,20.18,24.89,28.43,29.98,34.18,35.03,35.88,37.12,44.02,53.82,54.86,52.37,53.04,45.29,39.02,33.04,27.39,2024-Jul-Sep_DA_LMPs.zip
7/4/2024,NSP.PRISL1,Gennode,LMP,21.71,18.29,16.95,15.82,16.31,16.48,16.53,20.5,22.96,24.42,26.11,29.57,29.84,31.85,29.94,30.54,31.3,30.26,32.4,31.84,27.29,24.97,22.23,18.47,2024-Jul-Sep_DA_LMPs.zip
7/5/2024,NSP.PRISL1,Gennode,LMP,14.72,12.81,11.39,10.15,11.0,13.91,13.04,14.93,16.12,18.07,17.44,18.74,17.09,17.38,16.81,19.21,20.75,23.5,26.64,29.19,31.11,28.37,23.56,21.95,2024-Jul-Sep_DA_LMPs.zip
7/6/2024,NSP.PRISL1,Gennode,LMP,21.2,17.72,16.25,15.7,14.8,16.3,15.22,19.37,22.27,24.11,25.0,25.14,26.32,26.93,27.91,28.67,32.96,34.57,32.4,31.27,28.32,24.6,22.87,20.59,2024-Jul-Sep_DA_LMPs.zip
7/7/2024,NSP.PRISL1,Gennode,LMP,18.24,16.34,13.86,13.77,13.58,13.61,13.72,15.04,18.83,20.91,23.71,25.74,27.48,28.71,29.6,29.71,34.53,40.04,43.45,39.54,37.18,32.05,27.43,23.87,2024-Jul-Sep_DA_LMPs.zip
7/8/2024,NSP.PRISL1,Gennode,LMP,19.36,17.58,16.67,16.37,17.15,18.82,22.08,25.23,29.18,34.73,37.6,41.93,43.72,43.62,46.26,49.4,56.45,59.34,56.62,52.69,50.6,48.84,37.34,29.18,2024-Jul-Sep_DA_LMPs.zip
7/9/2024,NSP.PRISL1,Gennode,LMP,23.82,19.89,18.75,18.81,20.45,23.07,24.18,27.09,33.78,37.34,38.03,42.54,45.61,46.51,47.44,47.23,54.64,54.84,55.33,48.83,44.78,39.66,31.85,25.03,2024-Jul-Sep_DA_LMPs.zip
7/10/2024,NSP.PRISL1,Gennode,LMP,22.82,19.73,18.81,18.07,18.36,20.52,21.47,23.23,28.29,34.26,37.16,44.4,47.39,53.7,51.68,59.68,66.48,68.4,67.48,61.01,47.88,38.5,31.89,24.99,2024-Jul-Sep_DA_LMPs.zip
7/11/2024,NSP.PRISL1,Gennode,LMP,24.0,20.86,19.29,18.45,20.13,22.03,23.38,26.9,34.08,43.65,46.41,57.05,64.63,76.7,74.25,85.57,91.17,90.09,87.72,77.31,58.69,43.77,28.56,25.27,2024-Jul-Sep_DA_LMPs.zip
7/12/2024,NSP.PRISL1,Gennode,LMP,21.23,17.88,15.79,15.62,16.64,19.99,19.8,23.02,27.62,31.42,35.92,41.15,47.65,47.9,48.07,58.78,68.33,65.12,62.05,53.15,46.27,36.85,31.17,24.4,2024-Jul-Sep_DA_LMPs.zip
7/13/2024,NSP.PRISL1,Gennode,LMP,17.97,14.39,13.58,13.71,14.7,14.89,15.11,19.29,23.54,28.88,34.17,39.66,48.21,48.52,47.57,57.64,70.47,70.97,64.97,55.85,51.27,37.78,32.86,24.67,2024-Jul-Sep_DA_LMPs.zip
7/14/2024,NSP.PRISL1,Gennode,LMP,20.49,16.75,16.0,15.1,15.48,15.2,15.45,18.15,23.37,26.74,31.16,41.28,50.08,56.96,59.59,71.38,97.28,98.92,96.73,83.6,69.66,54.85,40.46,27.4,2024-Jul-Sep_DA_LMPs.zip
7/15/2024,NSP.PRISL1,Gennode,LMP,22.42,19.51,16.6,16.08,16.02,17.13,21.42,24.55,30.71,36.29,49.12,63.39,72.38,67.48,71.3,96.95,127.01,123.33,108.82,88.9,61.63,50.38,34.81,25.3,2024-Jul-Sep_DA_LMPs.zip
7/16/2024,NSP.PRISL1,Gennode,LMP,21.77,20.41,17.82,17.57,19.83,22.6,24.2,26.03,30.33,32.15,36.04,39.82,45.04,47.2,49.04,52.72,71.99,59.51,49.29,43.21,41.76,33.19,29.14,24.56,2024-Jul-Sep_DA_LMPs.zip
7/17/2024,NSP.PRISL1,Gennode,LMP,20.23,16.18,15.08,13.97,14.32,16.71,17.47,22.11,24.34,25.15,24.3,24.8,26.72,28.06,29.32,31.87,38.04,38.04,35.48,35.01,34.94,29.78,25.56,22.29,2024-Jul-Sep_DA_LMPs.zip
7/18/2024,NSP.PRISL1,Gennode,LMP,20.26,18.77,17.42,16.03,17.77,20.09,20.46,23.56,23.51,25.55,27.92,30.21,33.04,35.01,37.11,40.34,46.22,44.62,47.04,40.14,35.46,27.05,24.25,19.71,2024-Jul-Sep_DA_LMPs.zip
7/19/2024,NSP.PRISL1,Gennode,LMP,15.67,13.45,11.55,11.67,12.63,15.59,16.42,17.02,21.29,22.5,23.54,30.01,34.12,35.93,37.3,45.44,51.73,42.52,42.11,37.65,33.18,28.99,23.95,20.31,2024-Jul-Sep_DA_LMPs.zip
7/20/2024,NSP.PRISL1,Gennode,LMP,16.87,14.58,13.78,13.95,15.21,16.17,15.64,17.4,20.26,23.48,24.65,26.07,26.88,30.05,31.39,33.49,38.63,38.15,36.5,34.46,29.29,29.07,24.66,21.67,2024-Jul-Sep_DA_LMPs.zip
7/21/2024,NSP.PRISL1,Gennode,LMP,21.33,20.79,17.2,17.31,17.29,17.49,16.6,16.63,19.93,21.88,23.31,27.16,28.48,32.37,33.97,38.8,45.28,47.71,48.68,43.62,34.74,32.98,26.51,23.82,2024-Jul-Sep_DA_LMPs.zip
7/22/2024,NSP.PRISL1,Gennode,LMP,21.57,19.73,18.95,18.04,19.58,21.61,22.53,24.12,26.55,32.13,37.51,44.44,50.69,52.03,55.94,62.15,67.89,65.81,61.7,53.34,41.5,40.02,30.3,26.04,2024-Jul-Sep_DA_LMPs.zip
7/23/2024,NSP.PRISL1,Gennode,LMP,23.13,19.39,17.35,17.03,17.12,20.32,21.59,24.04,28.11,36.76,34.68,47.39,50.72,48.46,53.38,57.0,65.72,62.57,54.91,51.28,47.34,36.37,28.79,24.01,2024-Jul-Sep_DA_LMPs.zip
7/24/2024,NSP.PRISL1,Gennode,LMP,20.3,18.0,16.31,15.75,16.62,19.11,20.48,22.63,26.49,29.47,32.32,41.45,43.29,44.65,48.48,50.67,57.84,61.26,51.3,45.48,36.24,28.22,23.7,17.73,2024-Jul-Sep_DA_LMPs.zip
7/25/2024,NSP.PRISL1,Gennode,LMP,16.03,13.77,12.76,12.85,12.88,15.08,16.09,18.04,20.37,20.89,23.12,27.36,27.26,29.22,30.81,34.96,37.12,36.14,36.44,31.26,24.33,19.54,17.47,13.26,2024-Jul-Sep_DA_LMPs.zip
7/26/2024,NSP.PRISL1,Gennode,LMP,13.33,10.2,8.93,8.9,9.77,12.07,11.81,13.41,17.36,18.35,18.41,23.7,24.24,25.13,28.23,33.43,37.02,37.73,37.18,35.57,32.23,24.8,24.52,21.03,2024-Jul-Sep_DA_LMPs.zip
7/27/2024,NSP.PRISL1,Gennode,LMP,16.87,13.98,11.98,10.87,10.94,11.74,11.09,12.96,17.36,19.83,22.16,24.1,23.68,24.48,25.6,28.84,33.66,37.07,34.92,33.42,30.84,24.38,26.28,21.5,2024-Jul-Sep_DA_LMPs.zip
7/28/2024,NSP.PRISL1,Gennode,LMP,17.72,15.36,12.87,12.55,11.68,11.45,12.45,13.03,16.93,21.12,23.25,24.98,25.83,30.28,30.24,33.56,37.1,39.88,46.85,36.9,32.84,28.96,25.53,22.29,2024-Jul-Sep_DA_LMPs.zip
7/29/2024,NSP.PRISL1,Gennode,LMP,21.3,19.83,18.92,16.92,18.34,21.37,20.99,23.6,26.03,30.78,37.58,44.56,52.13,57.51,63.14,68.96,79.63,92.65,84.82,75.81,57.91,44.49,30.97,24.12,2024-Jul-Sep_DA_LMPs.zip
7/30/2024,NSP.PRISL1,Gennode,LMP,20.28,17.52,16.81,15.91,17.3,20.0,20.79,21.43,24.39,30.14,32.39,41.43,46.18,56.32,60.1,68.11,78.48,79.26,70.5,61.52,49.15,39.7,26.16,24.03,2024-Jul-Sep_DA_LMPs.zip
7/31/2024,NSP.PRISL1,Gennode,LMP,21.43,18.02,16.64,16.54,17.03,20.54,21.88,23.99,28.4,33.93,38.2,56.12,58.58,70.0,86.8,111.22,138.06,132.73,112.61,74.65,65.26,50.51,37.18,28.29,2024-Jul-Sep_DA_LMPs.zip
8/1/2024,NSP.PRISL1,Gennode,LMP,21.92,18.93,17.75,17.12,18.29,20.21,21.23,22.7,24.81,29.35,32.98,38.77,41.79,48.52,53.95,60.41,62.59,65.8,61.64,51.4,45.53,31.18,25.81,23.65,2024-Jul-Sep_DA_LMPs.zip
8/2/2024,NSP.PRISL1,Gennode,LMP,19.71,17.73,16.64,15.86,16.55,17.75,18.48,20.96,24.84,30.43,31.11,39.28,47.38,57.71,66.18,79.55,86.17,90.61,83.22,64.7,51.72,36.7,27.19,24.0,2024-Jul-Sep_DA_LMPs.zip
8/3/2024,NSP.PRISL1,Gennode,LMP,21.35,19.22,15.95,15.58,15.83,17.75,16.89,16.46,20.1,24.41,28.6,29.46,35.52,38.99,44.74,55.62,66.31,71.34,64.58,44.2,37.35,30.07,23.04,18.97,2024-Jul-Sep_DA_LMPs.zip
8/4/2024,NSP.PRISL1,Gennode,LMP,17.34,16.58,14.51,13.9,13.43,13.92,13.05,14.94,17.9,23.23,24.68,28.13,30.02,30.98,36.06,44.99,58.06,64.03,56.56,45.29,33.37,24.6,23.27,21.24,2024-Jul-Sep_DA_LMPs.zip
8/5/2024,NSP.PRISL1,Gennode,LMP,18.57,16.01,15.43,14.37,14.55,17.28,18.34,21.77,24.59,26.71,31.09,34.45,32.88,35.21,35.52,39.5,43.14,45.26,38.59,28.53,23.94,20.26,21.12,18.74,2024-Jul-Sep_DA_LMPs.zip
8/6/2024,NSP.PRISL1,Gennode,LMP,16.17,15.14,13.91,12.42,13.52,17.73,17.97,18.26,19.17,20.12,20.76,21.68,22.83,23.66,24.87,27.23,31.35,33.15,32.43,30.3,26.61,23.1,21.57,20.13,2024-Jul-Sep_DA_LMPs.zip
8/7/2024,NSP.PRISL1,Gennode,LMP,15.7,14.54,13.55,12.76,13.35,16.54,16.9,18.27,19.7,19.72,23.05,23.54,24.58,25.43,27.09,30.64,31.74,35.06,33.95,28.22,25.9,22.51,20.0,19.18,2024-Jul-Sep_DA_LMPs.zip
8/8/2024,NSP.PRISL1,Gennode,LMP,17.16,16.44,15.15,15.03,16.06,18.68,19.1,17.52,18.53,16.49,15.95,18.55,19.66,16.32,15.66,18.83,18.47,18.36,21.32,21.39,22.77,18.91,18.34,16.02,2024-Jul-Sep_DA_LMPs.zip
8/9/2024,NSP.PRISL1,Gennode,LMP,14.24,14.68,11.63,11.3,12.03,15.34,17.71,18.31,19.35,21.68,18.43,17.86,17.75,17.7,18.02,19.99,21.37,22.09,24.66,25.11,23.74,20.52,20.28,17.78,2024-Jul-Sep_DA_LMPs.zip
8/10/2024,NSP.PRISL1,Gennode,LMP,16.09,15.75,15.17,14.62,14.25,15.21,13.97,14.09,16.29,17.71,17.1,17.05,17.48,18.02,18.7,20.37,22.2,24.13,27.89,28.41,23.75,21.12,21.14,18.58,2024-Jul-Sep_DA_LMPs.zip
8/11/2024,NSP.PRISL1,Gennode,LMP,17.33,15.51,14.53,14.4,14.19,13.45,12.72,12.86,13.65,16.08,16.78,19.14,20.23,21.1,21.45,24.15,29.1,32.79,33.54,30.08,26.34,21.96,20.29,19.13,2024-Jul-Sep_DA_LMPs.zip
8/12/2024,NSP.PRISL1,Gennode,LMP,16.05,14.77,14.23,13.99,16.36,19.28,20.76,21.49,22.08,25.83,26.26,28.81,31.06,32.49,32.98,36.76,40.74,40.95,40.52,35.93,33.4,28.27,22.28,22.08,2024-Jul-Sep_DA_LMPs.zip
8/13/2024,NSP.PRISL1,Gennode,LMP,20.68,17.29,17.69,17.3,18.49,22.41,23.5,23.4,24.66,26.41,26.71,29.53,31.93,34.2,35.03,47.54,47.48,47.87,44.95,39.97,32.89,24.93,21.68,19.49,2024-Jul-Sep_DA_LMPs.zip
8/14/2024,NSP.PRISL1,Gennode,LMP,17.05,15.43,14.08,14.62,15.32,19.58,19.46,18.71,20.96,23.58,25.69,27.51,28.26,30.18,29.83,36.6,39.55,42.27,40.87,35.73,30.19,26.48,24.68,21.72,2024-Jul-Sep_DA_LMPs.zip
8/15/2024,NSP.PRISL1,Gennode,LMP,18.17,15.37,14.3,14.48,15.18,19.64,21.2,22.51,25.01,25.8,27.36,27.81,27.33,28.21,24.8,27.46,30.01,34.06,35.38,33.0,29.33,25.58,23.43,20.11,2024-Jul-Sep_DA_LMPs.zip
8/16/2024,NSP.PRISL1,Gennode,LMP,17.47,16.17,13.66,12.18,14.24,16.94,17.52,19.99,21.75,21.82,22.09,20.55,19.28,19.19,18.09,20.86,23.54,26.96,26.82,29.83,25.81,23.37,22.33,20.43,2024-Jul-Sep_DA_LMPs.zip
8/17/2024,NSP.PRISL1,Gennode,LMP,16.52,16.2,15.2,13.47,13.95,15.11,14.03,14.29,16.34,17.3,19.02,18.95,18.97,19.51,19.61,24.67,27.43,29.66,30.89,27.02,25.78,22.04,20.0,19.52,2024-Jul-Sep_DA_LMPs.zip
8/18/2024,NSP.PRISL1,Gennode,LMP,19.15,17.7,16.42,15.76,15.73,15.82,15.97,15.86,17.74,19.72,21.75,24.06,24.59,26.43,26.71,32.86,39.39,41.71,41.44,34.99,30.27,24.58,21.36,20.19,2024-Jul-Sep_DA_LMPs.zip
8/19/2024,NSP.PRISL1,Gennode,LMP,17.14,16.06,15.28,15.18,16.67,21.1,21.09,21.84,22.24,24.43,24.73,26.06,28.56,32.65,33.58,37.9,40.62,43.66,46.51,36.89,29.8,23.76,20.99,19.53,2024-Jul-Sep_DA_LMPs.zip
8/20/2024,NSP.PRISL1,Gennode,LMP,16.59,15.42,14.46,14.73,15.78,19.77,20.38,19.41,19.32,20.08,21.09,21.58,23.77,25.79,24.59,27.18,28.1,29.36,30.86,28.25,24.28,20.72,19.83,18.21,2024-Jul-Sep_DA_LMPs.zip
8/21/2024,NSP.PRISL1,Gennode,LMP,16.45,14.04,12.85,12.65,13.1,18.66,20.36,18.91,18.12,18.67,18.41,19.94,21.23,22.37,22.89,23.73,24.8,27.0,29.53,29.46,27.88,20.18,21.85,18.81,2024-Jul-Sep_DA_LMPs.zip
8/22/2024,NSP.PRISL1,Gennode,LMP,20.09,16.11,15.17,15.14,15.18,20.82,22.86,22.09,20.2,18.17,19.51,20.55,22.27,21.68,21.59,23.6,27.47,28.79,33.22,29.95,25.14,23.77,23.41,20.28,2024-Jul-Sep_DA_LMPs.zip
8/23/2024,NSP.PRISL1,Gennode,LMP,13.76,13.01,9.33,9.52,11.97,14.62,16.99,16.31,17.24,21.2,22.43,23.96,25.87,27.98,30.33,39.21,39.44,40.06,36.48,30.02,28.82,22.22,20.91,20.61,2024-Jul-Sep_DA_LMPs.zip
8/24/2024,NSP.PRISL1,Gennode,LMP,16.19,14.78,13.44,12.04,12.45,12.2,12.62,13.17,15.85,18.69,19.49,21.28,21.47,22.41,22.95,27.32,33.84,37.07,39.0,29.3,24.44,22.85,19.52,18.76,2024-Jul-Sep_DA_LMPs.zip
8/25/2024,NSP.PRISL1,Gennode,LMP,19.47,16.13,13.25,11.37,10.91,11.41,11.41,12.09,14.56,20.54,21.86,26.01,27.02,29.9,34.61,41.48,54.92,65.02,71.98,48.51,40.14,31.74,26.0,22.63,2024-Jul-Sep_DA_LMPs.zip
8/26/2024,NSP.PRISL1,Gennode,LMP,21.48,18.6,16.47,16.34,19.03,21.54,22.84,22.24,25.42,37.04,46.85,62.47,80.76,83.34,100.41,135.12,154.84,159.08,145.88,114.95,75.05,49.43,33.97,29.92,2024-Jul-Sep_DA_LMPs.zip
8/27/2024,NSP.PRISL1,Gennode,LMP,23.45,19.53,17.77,17.5,19.49,23.6,23.48,25.15,27.52,36.74,45.03,60.83,70.15,84.82,106.48,128.77,151.05,144.14,144.49,91.22,55.93,41.49,30.38,27.81,2024-Jul-Sep_DA_LMPs.zip
8/28/2024,NSP.PRISL1,Gennode,LMP,28.51,23.81,22.48,21.86,23.96,29.55,31.76,28.39,31.31,39.25,42.77,46.91,51.5,62.69,62.27,73.31,75.01,68.64,59.22,44.46,35.24,26.05,22.21,21.43,2024-Jul-Sep_DA_LMPs.zip
8/29/2024,NSP.PRISL1,Gennode,LMP,13.67,11.33,10.76,10.85,12.67,16.24,15.55,17.62,19.54,21.76,23.31,23.34,28.58,31.51,32.54,43.44,44.12,47.73,45.34,36.68,30.3,25.18,22.02,21.08,2024-Jul-Sep_DA_LMPs.zip
8/30/2024,NSP.PRISL1,Gennode,LMP,17.56,16.11,14.66,14.47,16.8,21.69,20.85,20.01,23.82,26.21,25.62,28.27,28.11,30.78,32.93,36.31,40.24,40.91,39.68,34.26,31.51,26.91,23.48,21.12,2024-Jul-Sep_DA_LMPs.zip
8/31/2024,NSP.PRISL1,Gennode,LMP,18.08,16.14,15.08,13.75,13.25,12.17,11.74,12.07,14.25,15.47,16.54,16.46,16.91,17.38,19.01,19.93,26.15,29.85,27.62,23.2,18.52,16.35,15.32,13.31,2024-Jul-Sep_DA_LMPs.zip
9/1/2024,NSP.PRISL1,Gennode,LMP,10.46,8.79,9.11,9.19,10.22,11.13,11.56,13.96,14.12,16.72,17.78,19.56,19.97,21.79,21.46,21.89,25.27,26.91,28.6,25.31,22.57,20.28,18.18,17.19,2024-Jul-Sep_DA_LMPs.zip
9/2/2024,NSP.PRISL1,Gennode,LMP,14.84,13.89,12.07,12.44,12.23,11.48,10.52,10.86,10.71,13.05,13.59,13.38,16.28,16.58,17.78,17.65,20.0,24.98,27.17,25.32,19.87,16.01,15.19,14.84,2024-Jul-Sep_DA_LMPs.zip
9/3/2024,NSP.PRISL1,Gennode,LMP,7.68,5.08,4.42,4.72,6.66,11.47,13.48,15.51,16.68,17.68,16.98,16.57,19.0,19.66,20.44,22.6,28.01,39.17,42.34,32.43,25.45,19.95,20.23,15.88,2024-Jul-Sep_DA_LMPs.zip
9/4/2024,NSP.PRISL1,Gennode,LMP,13.64,13.31,12.77,12.98,13.77,14.68,16.51,15.83,19.2,22.01,23.16,22.84,23.14,26.29,25.98,32.47,37.6,41.58,47.27,41.2,28.91,22.23,24.61,16.21,2024-Jul-Sep_DA_LMPs.zip
9/5/2024,NSP.PRISL1,Gennode,LMP,13.75,14.08,11.69,12.55,14.52,21.1,21.62,20.86,22.63,24.58,24.09,25.52,25.47,26.02,24.75,25.19,30.4,33.92,41.31,36.79,30.7,24.56,23.02,19.6,2024-Jul-Sep_DA_LMPs.zip
9/6/2024,NSP.PRISL1,Gennode,LMP,18.71,16.76,15.03,14.88,15.55,21.41,21.1,22.1,24.86,25.2,21.33,19.82,20.96,20.07,19.91,20.89,22.46,22.4,23.45,22.79,20.47,17.31,17.52,17.57,2024-Jul-Sep_DA_LMPs.zip
9/7/2024,NSP.PRISL1,Gennode,LMP,16.22,16.29,15.29,15.05,14.55,14.98,15.57,15.74,16.17,17.26,17.59,18.11,18.37,20.0,20.41,20.97,21.61,24.36,29.95,24.34,21.73,17.82,15.8,13.74,2024-Jul-Sep_DA_LMPs.zip
9/8/2024,NSP.PRISL1,Gennode,LMP,15.56,12.94,10.62,9.49,9.44,10.17,10.1,10.33,11.42,13.52,14.19,15.02,16.4,16.88,17.21,19.6,21.18,26.31,32.98,23.94,21.33,17.11,16.65,15.26,2024-Jul-Sep_DA_LMPs.zip
9/9/2024,NSP.PRISL1,Gennode,LMP,14.48,12.35,11.14,12.77,14.54,17.6,19.61,19.69,19.62,22.32,21.87,23.81,25.06,28.17,27.16,34.69,41.56,49.13,59.01,46.77,33.82,24.85,22.3,20.75,2024-Jul-Sep_DA_LMPs.zip
9/10/2024,NSP.PRISL1,Gennode,LMP,14.79,13.53,12.56,12.16,12.56,16.69,18.77,12.95,12.14,16.67,17.74,21.31,25.79,26.24,25.85,31.58,36.13,48.51,51.78,35.28,26.76,22.39,21.67,16.89,2024-Jul-Sep_DA_LMPs.zip
9/11/2024,NSP.PRISL1,Gennode,LMP,16.71,14.76,14.53,13.74,15.52,17.99,19.58,17.68,20.55,25.06,27.08,30.66,34.85,42.44,47.57,59.68,60.56,67.21,67.27,49.47,38.08,29.61,23.73,22.47,2024-Jul-Sep_DA_LMPs.zip
9/12/2024,NSP.PRISL1,Gennode,LMP,12.2,9.04,9.46,8.78,10.43,14.45,17.5,16.89,17.97,22.57,24.68,24.91,24.88,31.97,31.83,38.16,44.66,48.76,50.6,35.79,28.39,18.68,16.06,14.21,2024-Jul-Sep_DA_LMPs.zip
9/13/2024,NSP.PRISL1,Gennode,LMP,9.78,9.68,8.12,6.0,9.16,13.58,17.19,18.77,19.76,24.57,24.08,25.19,26.11,26.56,28.33,31.72,35.72,39.41,36.55,28.52,26.94,22.42,22.95,19.09,2024-Jul-Sep_DA_LMPs.zip
9/14/2024,NSP.PRISL1,Gennode,LMP,18.89,16.89,15.79,15.92,16.69,18.31,18.54,17.79,20.37,27.71,25.21,26.6,27.85,28.95,32.33,35.74,46.8,48.21,41.85,31.12,23.78,20.02,18.2,17.9,2024-Jul-Sep_DA_LMPs.zip
9/15/2024,NSP.PRISL1,Gennode,LMP,15.45,13.54,12.81,12.06,12.78,13.29,14.12,14.73,16.63,20.06,21.08,22.98,25.17,26.5,31.23,37.7,51.94,65.14,63.63,45.0,33.72,30.3,27.55,20.89,2024-Jul-Sep_DA_LMPs.zip
9/16/2024,NSP.PRISL1,Gennode,LMP,21.84,18.14,16.53,18.29,17.49,24.47,25.05,23.6,25.02,26.76,28.46,32.16,32.64,32.35,34.46,41.83,51.06,61.66,54.55,43.93,37.1,29.52,30.0,25.86,2024-Jul-Sep_DA_LMPs.zip
9/17/2024,NSP.PRISL1,Gennode,LMP,22.09,17.2,16.51,14.94,16.5,24.17,27.33,26.07,24.24,24.11,29.08,31.69,34.39,38.74,40.05,46.66,50.81,58.78,61.09,43.66,40.86,35.05,32.77,27.33,2024-Jul-Sep_DA_LMPs.zip
9/18/2024,NSP.PRISL1,Gennode,LMP,26.02,21.92,21.69,20.75,21.48,28.86,29.05,28.97,25.74,28.81,30.52,36.77,39.02,44.42,47.22,53.96,65.14,70.22,76.49,63.3,50.61,41.67,36.63,30.8,2024-Jul-Sep_DA_LMPs.zip
9/19/2024,NSP.PRISL1,Gennode,LMP,22.55,17.15,15.39,15.82,18.41,23.28,26.49,26.49,23.59,25.03,27.13,30.21,30.6,35.69,32.78,39.63,44.46,49.88,51.68,38.51,35.75,28.49,28.05,24.47,2024-Jul-Sep_DA_LMPs.zip
9/20/2024,NSP.PRISL1,Gennode,LMP,21.8,18.96,16.66,16.87,20.48,24.25,30.62,29.06,29.05,34.83,41.33,44.82,47.12,55.54,54.45,64.15,76.75,78.63,64.53,44.01,43.01,29.45,25.53,22.95,2024-Jul-Sep_DA_LMPs.zip
9/21/2024,NSP.PRISL1,Gennode,LMP,21.32,15.98,15.26,14.02,14.85,16.76,17.63,18.58,20.03,23.46,24.63,27.88,29.28,31.36,36.39,38.72,44.82,49.54,41.29,34.89,29.96,24.34,23.54,20.26,2024-Jul-Sep_DA_LMPs.zip
9/22/2024,NSP.PRISL1,Gennode,LMP,13.03,11.59,10.06,11.17,12.75,13.92,15.2,15.54,17.61,19.87,18.57,19.81,20.29,20.2,21.77,23.03,30.47,41.27,47.18,41.27,26.97,24.35,19.95,18.72,2024-Jul-Sep_DA_LMPs.zip
9/23/2024,NSP.PRISL1,Gennode,LMP,18.36,16.7,16.69,16.79,18.11,24.33,25.59,22.06,21.61,23.74,25.2,24.59,25.89,27.44,24.79,26.32,27.24,37.4,40.93,31.33,26.51,20.77,21.22,18.91,2024-Jul-Sep_DA_LMPs.zip
9/24/2024,NSP.PRISL1,Gennode,LMP,18.77,17.79,18.17,18.33,21.1,26.43,28.67,26.33,26.85,28.85,29.43,28.89,29.76,31.47,30.43,30.98,34.85,41.92,47.74,46.02,37.37,30.4,26.96,24.01,2024-Jul-Sep_DA_LMPs.zip
9/25/2024,NSP.PRISL1,Gennode,LMP,23.38,22.12,21.74,21.92,24.43,31.37,36.74,31.21,31.27,34.34,35.12,36.03,36.83,38.14,38.78,42.59,52.08,59.91,59.61,48.07,36.46,28.64,26.76,22.43,2024-Jul-Sep_DA_LMPs.zip
9/26/2024,NSP.PRISL1,Gennode,LMP,20.52,17.78,17.19,17.27,19.64,28.45,31.97,27.14,21.74,23.8,25.71,23.13,25.98,28.98,27.91,30.19,36.66,45.96,51.38,38.15,33.94,24.63,28.06,21.38,2024-Jul-Sep_DA_LMPs.zip
9/27/2024,NSP.PRISL1,Gennode,LMP,18.65,17.21,17.27,17.29,20.48,27.5,36.14,30.3,29.64,33.15,36.03,34.32,38.34,40.23,39.46,41.13,48.95,56.1,60.55,43.41,32.41,25.8,25.81,23.58,2024-Jul-Sep_DA_LMPs.zip
9/28/2024,NSP.PRISL1,Gennode,LMP,20.57,17.88,17.98,16.82,17.75,19.27,20.53,20.59,22.71,25.18,25.62,23.59,25.47,28.56,28.05,28.67,41.67,50.68,48.89,32.75,25.82,22.73,20.92,19.44,2024-Jul-Sep_DA_LMPs.zip
9/29/2024,NSP.PRISL1,Gennode,LMP,20.11,18.31,17.83,17.77,17.86,17.9,19.35,18.36,19.0,20.97,22.01,24.98,23.51,27.55,29.18,32.63,38.61,46.47,44.66,30.6,24.52,19.25,16.57,12.68,2024-Jul-Sep_DA_LMPs.zip
9/30/2024,NSP.PRISL1,Gennode,LMP,13.02,10.96,10.87,9.88,12.18,16.17,21.47,20.59,19.95,22.87,21.54,22.54,23.81,26.2,26.69,28.77,38.13,46.65,42.84,29.58,27.05,21.49,24.12,21.32,2024-Jul-Sep_DA_LMPs.zip
10/1/2024,NSP.PRISL1,Gennode,LMP,26.53,27.56,26.42,25.37,29.71,31.57,32.21,33.55,27.61,26.21,23.95,21.0,21.9,22.9,23.98,26.5,33.9,47.13,54.35,42.08,32.8,24.39,18.86,17.28,2024-Oct-Dec_DA_LMPs.zip
10/2/2024,NSP.PRISL1,Gennode,LMP,16.94,13.5,15.87,16.19,21.06,25.37,31.54,29.93,24.29,21.51,21.11,20.92,22.35,27.64,23.8,22.87,27.3,45.69,56.79,42.53,33.58,28.02,27.45,23.59,2024-Oct-Dec_DA_LMPs.zip
10/3/2024,NSP.PRISL1,Gennode,LMP,14.9,13.83,14.83,14.86,17.26,25.36,32.5,28.34,23.93,26.49,26.07,26.9,26.63,26.15,23.64,25.06,30.06,41.87,53.73,43.38,32.82,27.1,26.38,22.47,2024-Oct-Dec_DA_LMPs.zip
10/4/2024,NSP.PRISL1,Gennode,LMP,18.53,15.63,16.26,15.46,16.4,18.44,28.44,25.95,23.24,25.0,24.8,25.78,30.7,30.78,28.75,28.41,32.85,50.75,48.31,25.26,21.44,16.36,14.84,14.7,2024-Oct-Dec_DA_LMPs.zip
10/5/2024,NSP.PRISL1,Gennode,LMP,10.79,0.35,4.53,3.56,6.08,12.17,13.84,14.62,13.78,9.95,9.82,9.91,9.07,8.98,7.63,6.11,16.04,24.47,29.4,19.74,16.8,17.18,15.01,10.69,2024-Oct-Dec_DA_LMPs.zip
